make	O
your	O
daughter	O
look	O
trendi	O
and	O
colour	O
By	O
buy	O
her	O
thi	O
tunic	B_TYPE
leg	B_SECONDARY_PRODUCT_TYPE
set	O
.	O
made	O
from	O
peppermint	B_BRAND
.	O
thi	O
set	O
can	O
team	O
with	O
trendi	O
shoe	O
To	O
complet	O
your	O
girl'	O
casual	O
look	O
.	O
top	O
fabric	O
georgett	B_FABRIC
top	O
colour	O
pink	B_COLOR
bottom	O
fabric	O
santoon	O
bottom	O
colour	O
pink	B_COLOR
dupatta	O
fabric	O
naznin	O
dupatta	O
colour	O
pink	B_COLOR
inner	O
fabric	O
santoon	O
inner	O
colour	O
pink	B_COLOR
work	O
embroid	B_KNIT_TYPE
top	O
size	O
chest	O
size	O
max	O
.	O
upto	O
44	O
?	O
length	O
max	O
.	O
Up	O
To	O
44	O
?	O
product	O
size	O
bottom	O
?	O
2mtr	O
dupatta	O
?	O
2mtr	O
inner	O
?	O
2mtr	O
product	O
type	O
semi	O
stitch	O
weight	O
1	O
Kg	O
occas	O
casual	B_OCCASION
,	O
festiv	O
,	O
parti	O
,	O
wed	O
style	O
anarkali	O
suit	O
note	O
get	O
free	O
watch	B_SECONDARY_PRODUCT_TYPE
black	B_COLOR
Co	O
ord	O
top	O
fabric	O
georgett	B_FABRIC
top	O
colour	O
navi	O
blue	B_COLOR
bottom	O
fabric	O
santoon	O
bottom	O
colour	O
navi	O
blue	B_COLOR
dupatta	O
fabric	O
naznin	O
dupatta	O
colour	O
red	O
navi	O
blue	B_COLOR
inner	O
fabric	O
santoon	O
inner	O
colour	O
navi	O
blue	B_COLOR
work	O
embroid	B_KNIT_TYPE
top	O
size	O
chest	O
size	O
max	O
.	O
upto	O
44	O
?	O
length	O
max	O
.	O
Up	O
To	O
44	O
?	O
product	O
size	O
bottom	O
?	O
2mtr	O
dupatta	O
?	O
2mtr	O
inner	O
?	O
2mtr	O
product	O
type	O
semi	O
stitch	O
weight	O
1	O
Kg	O
occas	O
casual	B_OCCASION
,	O
festiv	O
,	O
parti	O
,	O
wed	O
style	O
anarkali	O
suit	O
note	O
get	O
free	O
watch	B_SECONDARY_PRODUCT_TYPE
trendi	O
and	O
comfort	O
girl	O
kurti	B_TYPE
with	O
leg	B_SECONDARY_PRODUCT_TYPE
underneath	O
.	O
suitabl	O
girl	O
wear	O
for	O
formal	O
occas	O
.	O
fulli	O
print	O
race	O
to	O
the	O
top	O
digit	O
bike	O
print	O
with	O
beig	O
textil	O
pant	O
colour	O
combin	O
black	B_COLOR
tee	O
and	O
beig	O
pant	O
fabric	O
soft	O
100	O
cotton	B_FABRIC
textil	O
pant	O
closur	O
chain	O
with	O
back	B_COLOR
elast	O
neck	O
type	O
round	O
sleev	O
style	O
half	O
sleev	O
packag	O
1	O
tshirt	O
and	O
1	O
pant	O
occas	O
casual	B_OCCASION
wash	B_FABRIC_CARE
care	I_FABRIC_CARE
wash	I_FABRIC_CARE
separ	I_FABRIC_CARE
